cik	ticker	market_cap
1841610	ross	0
1471420	stk	0
1838513	gate	0
1847112	trtl	0
1850502	nfys	0
1847891	acro	0
1873441	bcsa	0
1842566	byts	0
1534880	isd	0
1819175	piai	0
1210123	ead	0
1825473	prsr	0
1390195	awp	0
1562051	nml	0
1559991	dfp	0
882150	myn	0
1840317	plmi	0
1834032	csta	0
1517518	emo	0
1494530	fsd	0
1832950	krnl	0
1834336	fsrx	0
1860879	rrac	0
1189740	hpf	0
1822366	altu	0
910068	hio	0
1838814	jun	0
1831979	gpac	0
1838293	chaa	0
1831006	blua	0
1841024	lcaa	0
1845550	aptm	0
1835972	arrw	0
1831481	flme	0
1539337	jri	0
836412	ztr	0
919893	tdf	0
1865407	kcgi	0
1827899	cptk	0
1838831	disa	0
1832765	eac	0
1137391	bfz	0
1851959	cnda	0
1837607	pmgm	0
1822912	ader	0
1869673	baca	0
1849548	onyx	0
1849475	ncac	0
1915328	isrl	0
1291334	ffa	0
1836100	puck	0
1258623	efr	0
1854275	ioac	0
1853021	mtal	0
1847241	pegr	0
1839530	cffe	0
1368493	caf	0
1853580	pfta	0
1058239	hix	0
1162027	afb	0
1842644	slvr	0
1181187	bym	0
1833498	rclf	0
1845013	hwel	0
786035	asg	0
1831964	nrac	0
855887	dsm	0
1244183	pfl	0
1862463	inaq	0
818851	nca	0
1181506	pmx	0
1856995	mcaa	0
1284940	fen	0
1860514	usct	0
1845149	cbrg	0
1854795	irrx	0
1857803	dpcs	0
1870143	rcfa	0
1855485	flag	0
1388141	edd	0
1853436	mpra	0
1854480	fiac	0
1852749	xfin	0
1847577	lcw	0
1852019	ixaq	0
1826011	vii	0
1852736	tris	0
1851612	bhac	0
1861541	pgss	0
916618	iif	0
1832136	osi	0
1497186	hyi	0
1140392	pmf	0
1140411	pcq	0
1338561	spxx	0
1839824	fzt	0
1350869	glo	0
1843988	twoa	0
1227073	erc	0
1521404	bgh	0
1835416	maca	0
1840353	trca	0
1615905	jgh	0
1282850	fct	0
1137390	bny	0
1855555	ener	0
1158289	jrs	0
1513789	fif	0
1848756	phyt	0
1565381	dmb	0
1831270	bite	0
1839990	arte	0
1844981	apac	0
1848323	locc	0
1851909	cdaq	0
1287480	bgt	0
1830795	qfta	0
1846975	seda	0
1515940	kio	0
1450445	nuw	0
894242	bkn	0
897421	npv	0
1848020	bmac	0
1846235	imaq	0
909112	tei	0
809559	tsi	0
1847513	tron	0
1870404	pbax	0
1844419	maqc	0
1270131	scd	0
1525201	dbl	0
1254370	wia	0
1622148	hglb	0
1869141	acaq	0
1838000	swss	0
1852973	oxus	0
1177161	evm	0
1857855	fnvt	0
1385763	jce	0
1170300	pck	0
1547341	ctr	0
1386067	eod	0
1490286	ntg	0
1845459	gfor	0
65433	mxf	0
1223026	mhi	0
1844817	aaci	0
1166258	pht	0
1178839	nbh	0
1502573	aft	0
1258943	mav	0
1061353	dhy	0
1278211	lgi	0
1817868	jaqc	0
1678130	opp	0
1472341	gdo	0
1519505	hie	0
809708	emf	0
1261166	nro	0
1820175	ocax	0
1501072	riv	0
1526697	aif	0
1846968	ccai	0
1847440	mita	0
1462586	igi	0
1646109	fdeu	0
1869824	sgii	0
1486298	bsl	0
5094	vbf	0
804123	twn	0
1181504	pzc	0
859796	jof	0
30125	insi	0
1873324	pepl	0
1245648	flc	0
891038	mpa	0
1857086	dmaq	0
1831978	nbst	0
1177162	enx	0
825345	hyb	0
1057861	dhf	0
1289868	mcn	0
897802	spe	0
1228509	ehi	0
1417802	ide	0
1865861	ccts	0
818850	nny	0
1589420	fpl	0
892992	naz	0
810766	cik	0
1817640	brez	0
1863990	smap	0
1880151	liby	0
1888734	glli	0
1316463	glq	0
1287498	evg	0
1496749	heq	0
1332943	iga	0
1504234	bgx	0
1860663	mtry	0
1343793	bta	0
1854463	winv	0
1865045	fatp	0
1504545	bwg	0
830487	mhf	0
1503290	acp	0
1843656	amao	0
904112	msd	0
868578	pfd	0
839122	dmf	0
845379	chn	0
1846809	otec	0
1478102	dmo	0
1883983	vsac	0
1163792	wea	0
1844507	avhi	0
1487610	nhs	0
793040	ecf	0
1824884	adoc	0
858706	gf	0
882071	pfo	0
1362481	agd	0
1279014	erh	0
894351	mnp	0
1850262	inte	0
890119	nim	0
75398	pai	0
1285650	cgo	0
748691	kf	0
1305767	phd	0
1378701	gdl	0
882300	sbi	0
1627854	dcf	0
779336	iaf	0
897419	nmt	0
9521	bcv	0
1496292	ihd	0
1855467	clay	0
813623	swz	0
846596	ksm	0
1845942	bnix	0
1170311	pni	0
1388126	hnw	0
1528811	vgi	0
1472215	jls	0
1859035	mcag	0
1576340	cen	0
1882078	ariz	0
1408201	tpz	0
830271	nmi	0
1557523	pgz	0
1318025	pgp	0
1607997	nms	0
1400897	srv	0
1385632	iae	0
1858028	novv	0
1822886	hhgc	0
1863460	pphp	0
1853774	mcaf	0
1501103	edf	0
1140410	pnf	0
810943	pcf	0
846671	vlt	0
1526329	ttp	0
1178840	nbw	0
1547158	ndp	0
1302624	fam	0
838131	jmm	0
1396502	hty	0
1793855	asgi	0
895574	vfl	0
860489	cee	0
1178841	nbo	0
791718	eea	0
1319183	fmy	0
1392994	fgb	0
1551040	edi	0
876717	fco	0
1181505	pyn	0
1336050	egf	0
850027	grf	0
833021	cif	0
863900	mxe	0
899782	nom	0
880406	cuba	0
1169034	bhv	0
1640384	lmfa	0
919567	rcg	0
1495584	svvc	0
1882464	mssa	0
1896212	murf	0
1862327	nfnt	0
1854458	netc	0
1843181	nbxg	0
1863719	mntn	0
1931691	mobv	0
1864290	mio	0
1859807	nvac	0
1866816	olit	0
1835068	npct	0
1865389	npfd	0
70502	nruc	0
1881551	nubi	0
1861115	nmai	0
1838359	rgti	0
916183	rcs	0
1874218	rcac	0
1254699	qvcd	0
1847345	pwup	0
1930313	ptwo	0
1894057	ppya	0
1856161	prlh	0
1916241	przo	0
1849737	plao	0
1865200	port	0
1853070	paci	0
908187	pcm	0
1886878	paxs	0
1851266	lfac	0
1875257	livb	0
1860871	lgst	0
1892922	marx	0
1855066	megi	0
1895249	mcac	0
1885444	knsw	0
1865701	kych	0
1283464	kth	0
1283337	ktn	0
1867287	lbbb	0
1284143	jbk	0
1852889	ivca	0
1857410	ivcb	0
1820566	ispo	0
1857518	jggc	0
1865468	kacl	0
1864208	gug	0
1848861	haia	0
1842937	hcvi	0
1866547	gmfi	0
1922331	glst	0
1842556	hnra	0
1853047	huda	0
1567264	ints	0
1831874	iraa	0
1862935	ifin	0
1866838	igta	0
1903392	clrc	0
1865248	cmca	0
1883984	clin	0
1867443	cngl	0
1875493	cslm	0
1856242	cxac	0
1922858	efht	0
1915380	dmyy	0
1523289	dma	0
1889450	ftii	0
1874495	frbn	0
1936255	forl	0
1286405	gjh	0
1340909	gjo	0
1343491	gjp	0
1357660	gjt	0
1894630	ghix	0
1876714	gfgd	0
1858007	gdst	0
1858912	gdnr	0
1894951	gbbk	0
1841125	gamc	0
1852061	gaq	0
1817565	fxco	0
1869601	emcg	0
1889123	emld	0
1900402	evgr	0
1861121	eve	0
1865506	esac	0
1852407	fexd	0
1912582	flfv	0
1882963	aib	0
1883962	alor	0
1865111	alsa	0
1897245	acax	0
1893219	acab	0
1914023	acac	0
1852016	aeae	0
1901886	afar	0
1881741	aogo	0
1862993	apca	0
1861063	aqu	0
1868573	apxi	0
1876716	ascb	0
1868775	asca	0
1882198	atek	0
1883788	atak	0
1871638	brkh	0
1878074	bwaq	0
1801417	byno	0
1852633	byn	0
1856948	chea	0
1839519	cffs	0
1856653	bios	0
1843370	bleu	0
1899005	bmr	0
1856961	bocn	0
1847351	brd	0
1918056	beep	0
1880441	bfac	0
1879221	utaa	0
1892747	vmca	0
1868640	vhna	0
1829322	szzl	0
1847355	tgaa	0
1577134	tfsa	0
1851484	tenk	0
1900679	tete	0
1879814	tlgy	0
1879851	tmtc	0
1885461	suac	0
102426	stew	0
1883313	svv	0
1843477	svii	0
1934245	spgc	0
1912461	skgr	0
1893325	scrm	0
1893448	sge	0
1881462	shap	0
1866874	rlty	0
1885998	rocl	0
1855351	saga	0
1907223	rwod	0
1907730	yota	0
1855474	xpdb	0
1819559	wdi	0
1877557	wel	0
1868419	wavs	0
1866226	wtma	0
1843714	wnnr	0
1166691	ccz	0
1110805	nss	0
1259429	oxsql	0
1823000	conx	0
1870129	roseu	0
1885998	roclu	0
1885998	roclw	0
1838108	rmgcu	0
1838108	rmgcw	0
1907223	rwodw	0
1855351	sagau	0
1843100	samau	0
1843100	samaw	0
1886268	shuaw	0
1869824	sgiiw	0
1893325	scrmu	0
1893325	scrmw	0
1838000	swssw	0
1838162	slamw	0
1912461	skgru	0
1912461	skgrw	0
1842644	slvru	0
1842644	slvrw	0
1863990	smapw	0
1829322	szzlw	0
1815753	tbcpu	0
1865191	tgvcw	0
1843993	thcpw	0
1847355	tgaau	0
1879814	tlgyw	0
1847513	tronw	0
1819498	twlvw	0
1868640	vhnau	0
1868640	vhnaw	0
1826011	viiau	0
1826011	viiaw	0
1892747	vmcaw	0
1883983	vsacw	0
1860514	usctw	0
1855474	xpdbu	0
1855474	xpdbw	0
1866226	wtmar	0
1853044	wwacu	0
1853044	wwacw	0
1852749	xfinu	0
1852749	xfinw	0
1887673	wldsw	0
1868419	wavsw	0
1865861	cctsw	0
1851909	cdaqu	0
1851909	cdaqw	0
1825249	cfivu	0
1839519	cffsw	0
1839530	cffeu	0
1839530	cffew	0
1856948	cheaw	0
1855467	clayw	0
1846968	ccaiu	0
1846968	ccaiw	0
1801417	bynou	0
1801417	bynow	0
1787518	brliw	0
1871638	brkhu	0
1871638	brkhw	0
1815086	btwnu	0
1815086	btwnw	0
1856653	biosw	0
1406234	bipi	0
1843370	bleur	0
1843370	bleuu	0
1856961	bocnw	0
1845942	bnixr	0
1845942	bnixw	0
1817640	brezr	0
1817640	brezw	0
1533232	beph	0
1533232	bepi	0
1851612	bhacu	0
1851612	bhacw	0
1873441	bcsau	0
1873441	bcsaw	0
760498	banfp	0
1822912	aderw	0
1824884	adocr	0
1824884	adocw	0
769218	aefc	0
1901886	afaru	0
1844389	acbau	0
1844389	acbaw	0
1897245	acaxr	0
1897245	acaxu	0
1897245	acaxw	0
1914023	acacu	0
1844817	aaciw	0
1883962	alorw	0
1865111	alsar	0
1865111	alsaw	0
1822366	altuw	0
1843656	amaow	0
1903464	aimau	0
1903464	aimaw	0
1903464	aimbu	0
1882963	aibbr	0
1835972	arrwu	0
1835972	arrww	0
1882078	arizr	0
1868573	apxiu	0
1868573	apxiw	0
1174169	aqnu	0
1845550	aptmw	0
1844981	apacw	0
1881741	aogow	0
1840877	anzuu	0
1840877	anzuw	0
1876716	ascbw	0
1868775	ascaw	0
1794846	atcol	0
1883788	atakr	0
1883788	atakw	0
1894951	gbbkr	0
1894951	gbbkw	0
1838513	gatew	0
1858912	gdnrw	0
1841125	gamcu	0
1841125	gamcw	0
1817565	fxcor	0
1817565	fxcow	0
1894630	ghixw	0
1675033	geccm	0
1675033	geccn	0
1675033	gecco	0
1876714	gfgdr	0
1876714	gfgdu	0
1889450	ftiiw	0
1834336	fsrxw	0
1874495	frbnu	0
1857855	fnvtu	0
1857855	fnvtw	0
1865506	esacu	0
1865506	esacw	0
1855555	enerr	0
1855555	enerw	0
1889123	emldu	0
1889123	emldw	0
1854480	fiacw	0
1855693	ficvu	0
1855693	ficvw	0
1912582	flfvr	0
1851182	fhltw	0
1852407	fexdr	0
1852407	fexdw	0
1865045	fatpw	0
1849058	cloer	0
1849058	cloeu	0
1883984	clinr	0
1883984	clinw	0
1903392	clrcr	0
1865248	cmcau	0
1867443	cnglu	0
1867443	cnglw	0
1829953	coolu	0
1829953	coolw	0
1823000	conxw	0
68622	ctdd	0
1913577	decau	0
1864531	dhacw	0
1838163	dhcau	0
1838163	dhcaw	0
1838831	disaw	0
1857086	dmaqr	0
1857803	dpcsu	0
1832765	eacpw	0
1890671	duetw	0
1874218	rcacu	0
1874218	rcacw	0
1833498	rclfu	0
1833498	rclfw	0
1838359	rgtiw	0
1889112	reneu	0
1847607	rfacw	0
1836100	puckw	0
1847345	pwupw	0
1856161	prlhu	0
1856161	prlhw	0
1894057	ppyaw	0
1825473	prsru	0
1825473	prsrw	0
1847241	pegru	0
1847241	pegrw	0
1844149	pcctw	0
1870404	pbaxw	0
1259429	oxsqz	0
1259429	oxsqg	0
1852973	oxusw	0
1853580	pftau	0
1873324	peplw	0
1849737	plaou	0
1840317	plmiw	0
1837607	pmgmu	0
1837607	pmgmw	0
1849475	ncacw	0
1831978	nbstw	0
1882464	mssau	0
1882464	mssaw	0
1896212	murfu	0
1853436	mprau	0
1847440	mitau	0
1847440	mitaw	0
1858028	novvw	0
1837929	npabw	0
1831964	nracw	0
1881551	nubiu	0
1870778	ohaau	0
1870778	ohaaw	0
1866816	olitw	0
1859807	nvacr	0
1820175	ocaxw	0
1875257	livbw	0
1880151	libyw	0
1879297	lgvcw	0
1000209	mbnkp	0
1844419	maqcw	0
1835416	macaw	0
1853774	mcafr	0
1895249	mcacw	0
1856995	mcaau	0
1856995	mcaaw	0
1837344	mbtcr	0
1404912	kkrs	0
1867287	lbbbr	0
1841024	lcaau	0
1841024	lcaaw	0
1844642	lcahw	0
1865701	kychu	0
1832950	krnlu	0
1832950	krnlw	0
1865468	kaclw	0
1857518	jggcr	0
1857518	jggcw	0
1852019	ixaqu	0
1845123	ivcpu	0
1817868	jaqcw	0
1820566	ispow	0
1857410	ivcbu	0
1852889	ivcaw	0
1866838	igtar	0
1866838	igtaw	0
1846235	imaqw	0
1850262	intew	0
1854275	ioacw	0
1831874	iraaw	0
1145255	hnnaz	0
1863181	hpltw	0
1845013	hwelw	0
1888734	glliw	0
1831979	gpacu	0
1831979	gpacw	0
1842937	hcviu	0
1842937	hcviw	0
1822886	hhgcr	0
1822886	hhgcu	0
1848821	gtacw	0
1848861	haiaw	0
